id,mnts_gw,date,region,type,city,city_size,city_class,eco,actors_all,actor1,act_type1,people,repert1,site_number,site_type,duration,claim1,direction,target,response,vandalism,violence,international,solidarity,extra,group_name,year,month,company_name,actor2,act_type2,act_fa,act_ip,act_ms,act_opzz,act_znp,act_s80,act_pis,act_sld,act_sr80,act_pip,act_fzz,act_ppp,act_nszzs,act_razem,site_base,repert2,claim2,claim_name
1772,2,201406,SLA,protest,Katowice,298,voyvodeship,healthsocial,PIP S SR80,pip,unionlocal,NA,demonstration,3,NA,timeless,wage,defense,other,NA,n,n,n,n,0,NA,2014,jun,Małapanew foundry,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1773,4,201406,MAZ,threat,Warszawa,1754,voyvodeship,mining,S,s,unionlocal,NA,demonstration,1,publicspace,h48,wage,defense,govtcentral,positive,n,n,n,n,0,NA,2014,jun,Trzuskawica mine,s80,NOACT2,n,n,n,n,n,y,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1774,1,201406,ZCP,protest,Szczecin,405,voyvodeship,education,S,s,unionlocal,NA,agitation,1,statecentral,NA,bankrupcy,offense,govtcentral,NA,n,n,n,n,0,NA,2014,jun,PZL Świdnik,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,NOREPERT2,layoffs,0
1775,3,201406,WAM,protest,Ostróda,33,normal,transportpost,S OPZZ,s,unionlocal,NA,strike,1,company,NA,wage,offense,company,NA,n,n,n,n,0,NA,2014,jun,Stoczniowiec Gdańsk,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,commemoration,labour day
1776,2,201407,MAP,protest,Myślenice,18,normal,manufactoring,NA,NA,nonorganised,NA,strike,1,infrastructure,h12,managepersonal,defense,govtcentral,NA,n,n,n,n,0,NA,2014,jul,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,other,manifa
1777,1,201407,SLA,protest,Dąbrowa Górnicza,124,normal,construction,NA,NA,nonorganised,NA,blockade,1,stateregional,NA,govtpolicycompany,defense,company,negative,n,n,n,n,0,NA,2014,jul,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,duesalary,0
1778,2,201407,ZCP,protest,Szczecin,405,voyvodeship,construction,NA,NA,nonorganised,5,strike,1,company,h24,wage,offense,company,negative,n,n,n,n,0,NA,2014,jul,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1779,1,201407,LDZ,protest,Łódź,697,voyvodeship,construction,NA,NA,nonorganised,5,blockade,1,stateregional,h48,wage,defense,govtcentral,NA,n,n,n,n,0,NA,2014,jul,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1780,3,201407,ZCP,protest,Szczecin,405,voyvodeship,manufactoring,NA,NA,unionlocal,570,strike,1,NA,NA,wage,offense,company,NA,n,n,n,n,0,NA,2014,jul,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,layoffs,0
1781,3,201407,WLK,protest,Poznań,542,voyvodeship,publicsocial,IP,ip,unionlocal,NA,demonstration,1,company,NA,govtpolicycompany,offense,company,positive,n,n,n,n,0,NA,2014,jul,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,pension,0
1782,3,201407,SWK,protest,Kielce,198,voyvodeship,mining,S,s,unionlocal,200,demonstration,1,company,w1,layoffs,defense,govtlocal,unclear,n,n,n,n,0,NA,2014,jul,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,layoffs,0
1783,3,201408,PDL,threat,Białystok,297,voyvodeship,healthsocial,NA,NA,unionlocal,NA,strike,1,company,NA,investment,offense,govtlocal,positive,n,n,n,n,0,NA,2014,aug,Coca Cola,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,political,anniversary of transformation
1784,4,201408,SLA,threat,Katowice,298,voyvodeship,mining,NA,NA,unionlocal,NA,strike,1,company,w1,conditions,offense,publicgeneral,NA,n,n,n,n,0,NA,2014,aug,Fabryka Łączników,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1785,6,201408,PDK,threat,Tarnobrzeg,48,normal,healthsocial,NA,NA,unionlocal,NA,strike,1,publicspace,NA,other,defense,company,negative,n,n,n,n,0,mining,2014,aug,Bridgestone,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,pension,0
1786,1,201408,MAP,protest,Myślenice,18,normal,manufactoring,IP,ip,unioncentral,NA,demonstration,1,company,w2,layoffs,offense,govtlocal,NA,n,n,n,n,0,justice,2014,aug,ND Polska,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,investment,0
1787,3,201408,WLK,protest,Poznań,542,voyvodeship,adminsupport,IP,ip,unioncentral,NA,demonstration,1,company,NA,wage,defense,company,NA,n,n,n,n,0,NA,2014,aug,ND Polska,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1788,1,201409,DSL,protest,Wałbrzych,115,normal,adminsupport,NA,NA,nonunion,NA,demonstration,1,company,h48,wage,defense,company,unclear,n,n,n,n,0,NA,2014,sep,Nauczycielskie Kolegium Języków Obcych,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,investment,0
1789,1,201409,PDL,protest,Białystok,297,voyvodeship,transportpost,NA,NA,unionlocal,NA,slowdown,1,company,NA,managepolicy,offense,company,unclear,n,n,n,n,0,NA,2014,sep,Farmutil,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,layoffs,0
1790,1,201409,MAZ,protest,Radom,216,normal,healthsocial,NA,NA,nonorganised,11,slowdown,1,publicspace,NA,dialogue,defense,company,NA,n,n,n,n,0,city companies,2014,sep,Tabor Szynowy,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,privatisationanti,0
1791,4,201409,PDK,protest,Przemyśl,62,normal,healthsocial,PIP,pip,unionlocal,6,drastic,1,company,NA,wage,offense,company,positive,n,n,n,n,0,NA,2014,sep,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,5,NOREPERT2,NOCLAIM2,0
1792,1,201409,PL,threat,NOTCITY,NOTCITY,NOTCITY,traderepair,S,s,unionlocal,NA,demonstration,1,company,NA,govtpolicycompany,offense,govtlocal,NA,n,n,n,n,0,NA,2014,sep,LiuGong,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,NA,NOREPERT2,NOCLAIM2,0
1793,1,201409,LDZ,protest,Łódź,697,voyvodeship,professional,S,s,unionlocal,NA,demonstration,1,company,h24,bankrupcy,defense,other,NA,n,n,n,n,0,retail trade,2014,sep,MOPS Kontkiewicza,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,2,NOREPERT2,NOCLAIM2,against hostile policy towards Stocznia Gdyńska
1794,2,201409,MAP,protest,Myślenice,18,normal,manufactoring,S,s,unionlocal,NA,demonstration,1,company,NA,layoffs,defense,govtlocal,NA,n,n,n,n,0,NA,2014,sep,PKP PR PKP Intercity,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,17,demonstration,NOCLAIM2,0
1795,2,201409,SLA,protest,NOTCITY,NOTCITY,NOTCITY,mining,S,s,unionlocal,200,blockade,1,company,w1,layoffs,defense,govtlocal,negative,n,n,n,n,0,NA,2014,sep,SP 61,NOACT2,community,n,n,n,n,n,n,n,y,n,n,n,n,n,n,1,NOREPERT2,layoffs,0
1796,2,201409,PL,protest,NOTCITY,NOTCITY,NOTCITY,publicsocial,S,s,unionlocal,300,blockade,1,company,h2,wage,defense,company,negative,n,n,n,n,0,NA,2014,sep,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1797,2,201409,WLK,protest,Tarnowo Podgórne,5,normal,traderepair,S,s,unionlocal,700,demonstration,1,company,NA,wage,defense,govtlocal,NA,n,n,n,n,0,NA,2014,sep,Kielce psychiatric,NA,community,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1798,4,201409,SLA,protest,Sosnowiec,207,normal,mining,S,s,unionlocal,160,demonstration,2,company,NA,investment,offense,publicgeneral,NA,n,n,n,n,0,NA,2014,sep,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,demonstration,conditions,0
1799,2,201409,SLA,protest,Sosnowiec,207,normal,mining,S,s,unionlocal,1500,demonstration,2,company,NA,wage,defense,company,negative,n,n,n,n,0,NA,2014,sep,Polonia Warszawa,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,layoffs,0
1800,2,201409,SLA,protest,Katowice,298,voyvodeship,publicsocial,S,s,unionlocal,80,demonstration,5,company,h2,wage,offense,company,positive,n,n,n,n,0,energy,2014,sep,Radom specialist,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
1801,2,201409,PL,protest,NOTCITY,NOTCITY,NOTCITY,mining,S SR80,s,unionlocal,2000,demonstration,1,company,NA,managepolicy,offense,govtcentral,NA,n,n,n,n,0,NA,2014,sep,Dolna Odra power plant,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
1802,1,201409,PL,threat,NOTCITY,NOTCITY,NOTCITY,traderepair,SR80,sr80,unionlocal,NA,demonstration,1,company,NA,duesalary,offense,govtlocal,unclear,n,n,n,n,0,NA,2014,sep,Katowice clinical,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1803,4,201410,PL,threat,NOTCITY,NOTCITY,NOTCITY,transportpost,NA,NA,unionlocal,NA,strike,1,company,NA,managepolicy,offense,company,NA,n,n,n,n,0,NA,2014,oct,Uniwersytet Szczeciński,NOACT2,community,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1804,4,201410,PL,protest,NOTCITY,NOTCITY,NOTCITY,transportpost,NA,NA,unionlocal,NA,demonstration,1,company,NA,duesalary,offense,govtlocal,NA,n,n,n,n,0,NA,2014,oct,PKS Ostróda,opzz,NOACT2,n,n,n,y,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1805,1,201410,LBS,protest,Zielona Góra,139,voyvodeship,healthsocial,NA,NA,nonorganised,30,demonstration,1,company,NA,managepersonal,offense,govtcentral,positive,n,n,n,n,0,NA,2014,oct,Trend Fashion,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1806,2,201410,POM,protest,Gdańsk,464,voyvodeship,healthsocial,PIP,pip,unioncentral,300,demonstration,1,company,NA,wage,offense,govtcentral,NA,n,n,n,n,0,NOGROUP,2014,oct,Aspekt,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,conditions,0
1807,3,201410,PDL,protest,Białystok,297,voyvodeship,healthsocial,PIP,pip,unionlocal,NA,blockade,1,stateregional,m1,investment,offense,govtcentral,positive,n,n,n,n,0,NA,2014,oct,Ekogama,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1808,1,201410,LDZ,threat,Łódź,697,voyvodeship,transportpost,S,s,unionlocal,NA,demonstration,1,company,NA,govtpolicycompany,defense,company,positive,n,n,n,n,0,NA,2014,oct,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,drastic,NOCLAIM2,0
1809,2,201410,PL,threat,NOTCITY,NOTCITY,NOTCITY,education,S,s,unioncentral,NA,demonstration,1,company,NA,wage,offense,company,positive,n,n,n,n,0,NA,2014,oct,Gryfia shipyard,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1810,1,201410,PL,protest,NOTCITY,NOTCITY,NOTCITY,traderepair,S,s,unioncentral,NA,demonstration,1,company,NA,wage,offense,govtlocal,NA,n,n,n,n,0,NOGROUP,2014,oct,NA,NOACT2,NOACT2,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,dialogue,0
1811,1,201410,PDK,protest,Gniewczyna Łańcucka,2,normal,manufactoring,S,s,unionlocal,300,demonstration,1,statecentral,NA,wage,offense,company,positive,n,n,n,n,0,NOGROUP,2014,oct,Kielecka Kopalnia Surowców Mineralnych,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,drastic,NOCLAIM2,0
1812,2,201411,WLK,protest,Poznań,542,voyvodeship,sportculture,NA,NA,nonorganised,NA,agitation,1,statecentral,NA,wage,defense,govtlocal,unclear,n,n,n,n,0,NA,2014,nov,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1813,1,201411,MAZ,protest,Warszawa,1754,voyvodeship,transportpost,NA,NA,unionlocal,80,slowdown,1,company,m1,govtpolicycompany,defense,other,unclear,n,n,n,n,0,NA,2014,nov,NOTCOMPANY,fa,movement,y,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1814,2,201411,DSL,protest,Wrocław,638,voyvodeship,transportpost,NA,NA,unionlocal,100,demonstration,1,stateregional,NA,managepolicy,offense,company,positive,n,n,n,n,0,NA,2014,nov,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1815,1,201411,SLA,protest,Katowice,298,voyvodeship,mining,NA,NA,atypical,500,demonstration,1,company,h24,duesalary,offense,govtlocal,negative,n,n,n,n,0,NA,2014,nov,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1816,6,201411,MAZ,protest,Płock,121,normal,manufactoring,NA,NA,unionlocal,600,demonstration,1,company,NA,bankrupcy,offense,other,NA,n,n,n,n,0,culture institutions,2014,nov,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,political,0
1817,2,201411,SLA,protest,Katowice,298,voyvodeship,mining,NA,NA,atypical,20000,legal,1,publicspace,h2,privatisationpro,offense,company,negative,n,n,n,n,0,sanepid,2014,nov,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,17,NOREPERT2,NOCLAIM2,0
1818,1,201411,SLA,protest,Tychy,128,normal,manufactoring,S,s,unionlocal,NA,demonstration,1,statecentral,h2,pension,defense,company,positive,n,n,n,n,0,fire departament,2014,nov,Geofizyka Torun,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,layoffs,0
1819,2,201411,WLK,protest,Poznań,542,voyvodeship,healthsocial,S,s,unionlocal,NA,demonstration,1,company,NA,wage,offense,govtcentral,NA,n,n,n,n,0,NA,2014,nov,PZL,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,conditions,0
1820,3,201411,SLA,protest,Katowice,298,voyvodeship,mining,S,s,unionlocal,200,blockade,1,company,NA,wage,offense,company,positive,n,n,n,n,0,NA,2014,nov,NA,NOACT2,nonunion,n,n,n,n,n,n,n,n,n,n,n,n,y,n,3,NOREPERT2,layoffs,0
1821,1,201412,OPO,protest,Opole,128,voyvodeship,sportculture,NA,NA,nonorganised,NA,demonstration,1,company,NA,duesalary,defense,other,positive,n,n,n,n,0,NA,2014,dec,Teatr Polski,NOACT2,nonorganised,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1822,1,201412,KPO,protest,Grudziądz,96,normal,construction,NA,NA,nonorganised,NA,demonstration,1,company,NA,wage,offense,company,positive,n,n,n,n,0,NA,2014,dec,NA,NOACT2,other,n,n,n,n,n,n,n,n,n,n,n,n,y,n,NA,NOREPERT2,NOCLAIM2,0
1823,2,201412,DSL,threat,Wrocław,638,voyvodeship,healthsocial,NA,NA,nonorganised,12,slowdown,1,publicspace,NA,unionize,offense,company,negative,n,n,n,n,0,national parks,2014,dec,Brintons Agnella,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,investment,0
1824,1,201412,MAP,protest,Kraków,765,voyvodeship,manufactoring,NA,NA,movement,30,demonstration,1,company,NA,wage,defense,company,negative,n,n,n,n,0,NA,2014,dec,NA,sld,political,n,n,n,n,y,n,n,y,n,n,n,n,n,y,NA,NOREPERT2,NOCLAIM2,0
1825,2,201412,POM,protest,NOTCITY,NOTCITY,NOTCITY,manufactoring,NA,NA,unionlocal,NA,demonstration,3,company,NA,privatisationpro,offense,company,positive,n,n,n,n,0,NA,2014,dec,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,layoffs,0
1826,2,201412,LBS,protest,Świebodzin,22,normal,healthsocial,PIP S,pip,unionlocal,80,demonstration,1,NA,NA,wage,defense,govtcentral,NA,n,n,n,n,0,NA,2014,dec,Amazon,NOACT2,NOACT2,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1827,1,201412,SLA,threat,Bielsko Biała,172,normal,transportpost,S,s,unionlocal,NA,nonspecific,1,publicspace,NA,bankrupcy,defense,company,NA,n,n,n,n,0,police fire department,2014,dec,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1828,5,201412,ZCP,threat,Szczecin,405,voyvodeship,manufactoring,S OPZZ,s,unionlocal,NA,strike,1,company,NA,bankrupcy,offense,govtcentral,NA,n,n,n,n,0,NA,2014,dec,Zielona Góra city companies,NOACT2,NOACT2,n,n,n,y,n,n,n,n,n,n,n,n,n,n,6,NOREPERT2,NOCLAIM2,0
1829,1,201412,SLA,protest,Ornontowice,6,normal,mining,SR80,sr80,unionlocal,30,blockade,1,company,m3,govtpolicywork,offense,company,NA,n,n,n,n,0,NA,2014,dec,NOTCOMPANY,razem,political,n,n,n,n,n,n,n,n,n,n,n,n,n,y,NA,NOREPERT2,NOCLAIM2,0
1830,1,201501,PDK,threat,Rzeszów,188,voyvodeship,healthsocial,NA,NA,unionlocal,NA,strike,1,company,NA,wage,defense,company,NA,n,n,n,n,0,NA,2015,jan,Biedronka,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,conditions,0
1831,1,201501,SLA,threat,NOTCITY,NOTCITY,NOTCITY,mining,NA,NA,unionlocal,NA,strike,1,infrastructure,h2,managepolicy,offense,company,unclear,n,n,n,n,0,NA,2015,jan,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,4,NOREPERT2,investment,0
1832,2,201501,PDK,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unioncentral,NA,strike,1,stateregional,NA,unionize,offense,govtcentral,NA,n,n,n,n,0,NA,2015,jan,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,NA,NOREPERT2,NOCLAIM2,0
1833,6,201501,PL,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unioncentral,NA,strike,1,stateother,NA,duesalary,defense,govtlocal,negative,n,n,n,n,0,NA,2015,jan,Kowent,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,NA,NOREPERT2,political,0
1834,2,201501,SLA,protest,NOTCITY,NOTCITY,NOTCITY,mining,NA,NA,unionlocal,NA,demonstration,1,company,NA,investment,offense,publicgeneral,NA,n,n,n,n,0,NA,2015,jan,Dąbrowa Górnicza hospital,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1835,2,201501,SLA,protest,NOTCITY,NOTCITY,NOTCITY,mining,NA,NA,unionlocal,NA,demonstration,1,company,NA,privatisationanti,offense,govtcentral,NA,n,n,n,n,0,NA,2015,jan,GPEC,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1836,1,201501,SLA,protest,Katowice,298,voyvodeship,mining,NA,NA,nonorganised,NA,demonstration,1,NA,NA,managepolicy,offense,company,NA,n,n,n,n,0,NA,2015,jan,Zakłady Azotowe Puławy,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1837,1,201501,MAP,protest,Brzeszcze,11,normal,mining,NA,NA,nonorganised,NA,demonstration,1,NA,NA,investment,defense,govtlocal,negative,n,n,n,n,0,NA,2015,jan,Top Sofa,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,layoffs,0
1838,2,201501,MAP,protest,Brzeszcze,11,normal,mining,NA,NA,unionlocal,NA,blockade,1,company,h24,govtpolicycompany,offense,company,negative,n,n,n,n,0,culture institutions,2015,jan,PKP PR,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,labour day
1839,2,201501,SLA,protest,NOTCITY,NOTCITY,NOTCITY,mining,NA,NA,unionlocal,5,drastic,1,stateregional,NA,collagreement,defense,company,NA,n,n,n,n,0,culture institutions,2015,jan,KGHM,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1840,1,201501,SLA,protest,Jaworzno,93,normal,mining,NA,NA,nonorganised,15,strike,1,company,NA,bankrupcy,offense,company,NA,n,n,n,n,0,culture institutions,2015,jan,Budryk mine,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,atypical,0
1841,1,201501,SLA,protest,Katowice,298,voyvodeship,mining,NA,NA,unionlocal,20,demonstration,1,company,h2,duesalary,defense,govtcentral,positive,n,n,n,n,0,NA,2015,jan,PKP,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1842,1,201501,PDK,protest,Mielec,61,normal,healthsocial,NA,NA,unionlocal,200,strike,1,statecentral,NA,govtpolicywork,offense,govtlocal,negative,n,n,n,n,0,NA,2015,jan,NOTCOMPANY,NOACT2,political,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1843,1,201501,MAP,protest,Brzeszcze,11,normal,mining,NA,NA,nonorganised,300,blockade,1,publicspace,NA,govtpolicycompany,offense,govtlocal,positive,n,n,n,n,0,culture institutions,2015,jan,PKP PR,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1844,1,201501,SLA,protest,Gliwice,182,normal,mining,NA,NA,unionlocal,300,blockade,1,company,h12,duesalary,offense,company,negative,n,n,n,n,0,culture institutions,2015,jan,PKP,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,5,drastic,NOCLAIM2,0
1845,3,201501,SLA,protest,NOTCITY,NOTCITY,NOTCITY,mining,NA,NA,unionlocal,1000,demonstration,1,media,NA,unionize,defense,company,unclear,n,n,n,n,0,NA,2015,jan,SKM,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1846,2,201501,SLA,protest,Katowice,298,voyvodeship,mining,NA,NA,unionlocal,1000,blockade,1,company,w1,wage,defense,company,negative,n,n,n,n,0,retail trade,2015,jan,SKM,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,blockade,NOCLAIM2,0
1847,2,201501,SLA,protest,Bytom,170,normal,mining,NA,NA,nonorganised,5500,demonstration,1,company,NA,duesalary,defense,govtlocal,negative,n,n,n,n,0,NA,2015,jan,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,layoffs,0
1848,4,201501,DSL,protest,Wrocław,638,voyvodeship,accomodation,NA,NA,nonorganised,48,legal,1,stateregional,NA,govtpolicycompany,offense,company,NA,n,n,n,n,0,healthcare,2015,jan,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,layoffs,0
1849,1,201501,SLA,protest,Gliwice,182,normal,mining,NA,NA,nonorganised,4000,demonstration,2,company,NA,bankrupcy,offense,publicgeneral,NA,n,n,n,n,0,NA,2015,jan,Kaufland,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,labour day
1850,5,201501,SLA,threat,NOTCITY,NOTCITY,NOTCITY,mining,NA,NA,unionlocal,NA,strike,4,company,NA,wage,offense,company,unclear,n,n,n,n,0,NA,2015,jan,Intermarche,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,bankrupcy,against unlawful debts
1851,1,201501,MAZ,protest,Płock,121,normal,healthsocial,NA,NA,unioncentral,NA,strike,5,stateregional,NA,wage,offense,company,NA,n,n,n,n,0,NA,2015,jan,Lublin child,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1852,3,201501,LDZ,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unioncentral,NA,strike,50,stateregional,NA,govtpolicywork,offense,govtlocal,positive,n,n,n,n,0,NA,2015,jan,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,layoffs,0
1853,2,201501,OPO,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unioncentral,NA,strike,114,stateregional,NA,unionize,offense,govtlocal,positive,n,n,n,n,0,NA,2015,jan,Telekomunikacja Polska,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,bankrupcy,0
1854,1,201501,WAM,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unioncentral,NA,strike,129,stateregional,NA,duesalary,defense,govtlocal,unclear,n,n,n,n,0,NA,2015,jan,PKP,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,7,NOREPERT2,NOCLAIM2,0
1855,2,201501,LBS,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unioncentral,NA,strike,140,stateregional,NA,layoffs,defense,govtlocal,unclear,n,n,n,n,0,NA,2015,jan,Igloopol,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,previous agreement must be respected
1856,2,201501,LBL,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unioncentral,NA,strike,209,stateregional,NA,managepersonal,offense,govtcentral,NA,n,n,n,n,0,NA,2015,jan,Igloopol,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,NOREPERT2,political,0
